YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2006,1,238210,10,0,15,0,3866264,0,635801,0,1428070,0,29460,0,81149,0,2456,0,22419,0,511877,0,0,0,0,0,93054,0,1009721,0,560133,0,0,0,0,0,12100,0,642211,0,140958,0,157958,0,3866264,0,492445,0,172566,0,816886,0,2021,0,625641,0,363222,0,1393483,0,92509,0,1718597,0,0,0,-367229,0,50394,0,5126177,0,4643947,0,12271,0,8603,0,2572,0,0,0,129,0,1369,0,9119,0,161,0,0,0,448005,0,5190341,0,3506231,0,59970,0,449742,0,21700,0,9219,0,95606,0,121928,0,141839,0,14236,0,55950,0,73803,0,0,0,4733,0,43272,0,134226,0,4042,0,18269,0,435574,0,-64164,0,0,0,-72767,0,212457,0,285224,0,42677,0,8776,0,8663,0,113,0,161004,0,56204,0,55968,0,0,0,0,0,0,0,851,0,3500,0,51853,0,5755,0,4328
2006,1,238210,9,0,20,0,1315017,0,112938,0,743859,0,7801,0,30093,0,0,0,0,0,207463,0,644,0,0,0,50662,0,329529,0,190810,0,0,0,0,0,4867,0,48154,0,9278,0,-5303,0,1315017,0,320834,0,25557,0,367810,0,26252,0,185635,0,16793,0,372135,0,17978,0,172155,0,0,0,201949,0,19947,0,3481531,0,3437537,0,11992,0,481,0,355,0,0,0,0,0,6485,0,1538,0,0,0,0,0,23143,0,3314765,0,2689679,0,42697,0,171615,0,12400,0,3945,0,39684,0,63487,0,30964,0,1821,0,5925,0,29943,0,0,0,3353,0,20346,0,82031,0,1312,0,31,0,115533,0,166766,0,0,0,166284,0,174525,0,8241,0,111312,0,992,0,992,0,0,0,62236,0,21455,0,21442,0,0,0,1371,0,0,0,225,0,68,0,19791,0,1495,0,0
2006,1,238210,8,0,64,0,2109778,0,286409,0,1099542,0,11570,0,167906,0,0,0,0,0,174954,1,25451,1,901,0,47907,0,545618,0,311320,0,0,0,0,0,15254,0,63262,0,15107,0,20572,0,2109778,0,358160,0,124900,0,612187,0,2883,0,125117,0,163878,0,722653,0,127779,0,224646,0,0,0,422295,1,52068,0,4864675,0,4822969,0,5217,1,125,1,1580,0,0,0,0,1,144,0,1517,1,337,0,0,0,32788,0,4656353,0,3661739,0,142043,0,229755,0,8498,0,8880,0,71775,0,112822,0,21137,1,858,0,1472,0,53341,0,0,0,8747,0,11131,0,208239,1,1102,1,768,0,114044,0,208323,0,0,0,208198,0,223111,1,14913,0,159997,1,21592,1,21356,1,236,1,41748,0,14716,1,14254,1,308,0,0,0,0,1,167,1,89,0,14460,1,8017,0,0
2006,1,238210,7,0,283,0,4321221,0,558731,0,2667324,0,14393,0,81034,0,0,1,751,0,472805,0,25496,0,0,0,114450,0,897916,0,582162,0,0,0,0,0,30603,0,24288,0,11747,0,56126,0,4321221,0,907394,0,335800,0,1092998,0,91728,0,319165,0,72588,0,1501547,0,55978,0,101782,1,18405,0,1368837,0,43455,0,11157873,0,11104550,0,6220,1,454,1,422,0,0,0,0,1,1091,0,4943,1,1482,0,0,0,38712,0,10696549,0,8458848,0,319749,0,520367,0,24732,0,16833,0,111691,0,232907,0,48306,0,2497,0,5544,0,76782,0,0,0,14469,0,58337,0,439988,0,2989,0,1146,0,361365,0,461325,0,0,0,460871,0,470832,1,9960,0,329293,1,9804,1,8767,1,1037,0,131524,0,45535,0,45093,1,71,0,0,0,0,1,1389,0,0,0,44147,1,5543,0,0
2006,1,238210,6,0,739,0,5153808,0,629922,0,3116868,0,14417,0,168031,0,0,0,0,0,515497,1,16323,1,3958,0,239595,0,1281912,0,942710,0,0,0,0,1,11767,0,184577,0,78204,0,20690,0,5153808,0,1507646,0,362196,0,1456419,0,96860,0,336967,0,84956,0,1308765,0,102983,0,291194,0,0,0,976008,1,61420,0,13476260,0,13418732,0,7855,1,486,1,320,0,0,1,408,1,2054,0,11155,1,804,0,0,0,34445,0,13033828,0,10369323,0,349966,0,675242,0,18876,0,24584,0,159522,0,280612,0,74243,0,4071,0,5483,0,101702,0,0,0,15023,0,56268,0,301600,0,2314,1,298,0,594702,0,442431,0,0,0,441945,0,461654,1,19709,0,340592,0,22378,1,21816,1,563,0,98042,0,33303,0,32801,1,235,0,0,0,0,0,0,1,407,0,32896,1,5335,0,0
2006,1,238210,5,0,3063,0,6761030,0,1161348,0,3156072,0,31084,0,509187,0,8,0,0,0,549795,0,123221,1,49,0,386618,0,2424219,0,1674358,0,0,0,0,0,46371,0,79858,0,26561,0,56286,0,6761030,0,1176853,0,575968,0,1562181,0,155057,0,566168,0,230206,0,2494597,0,142121,0,213308,0,0,0,2256970,0,117803,0,17991774,0,17838168,0,19715,1,811,1,3809,0,0,4,,0,39759,0,31209,0,1807,0,0,0,56495,0,17303461,0,12603078,0,744245,0,1081683,0,66567,0,46026,0,277551,0,508656,0,87624,0,3546,0,4824,0,194417,0,0,0,79539,0,67652,0,567862,0,3240,0,2342,0,964609,0,688313,0,0,0,687502,0,873548,0,186045,0,496538,0,53561,0,52296,0,1265,0,225755,0,71097,0,70632,1,234,0,0,0,0,1,911,0,0,0,70186,0,20642,0,0
2006,1,238210,4,0,4285,0,3176093,0,737285,0,1236480,1,1116,0,177174,0,0,0,0,0,113558,0,59809,1,3766,0,157231,0,1879028,0,1390779,0,0,0,0,1,80928,0,118900,0,22349,0,26178,0,3176093,0,540338,0,223448,0,353703,0,187721,0,654610,1,8316,0,1207957,0,99385,0,60109,0,0,0,1100335,1,51872,0,10328432,0,10301013,0,9847,0,0,0,4,4,,1,217,1,34,1,1333,0,1,1,115,0,15867,0,9591497,0,6351793,0,481074,0,858574,0,31208,0,13121,0,176010,0,282256,0,69513,0,2817,1,6225,0,135542,0,0,0,41911,0,63665,0,235884,1,411,1,425,0,841069,0,736935,0,0,0,736935,0,839552,0,102617,0,689860,0,46960,0,46959,0,1,0,60034,0,15694,0,15694,0,0,0,0,0,0,0,3,0,0,0,15691,1,1696,0,0
2006,1,238210,3,0,36758,0,3644525,0,1076088,0,654001,1,1924,0,340773,0,0,0,0,0,119750,0,188121,0,0,1,101122,0,3940686,0,2842943,0,0,0,0,1,45293,0,31354,0,14011,0,6215,0,3644525,0,535320,0,377619,0,388243,0,331618,0,893628,0,48576,0,1069520,0,141885,0,307330,0,0,0,643355,1,23050,0,20089487,0,20033122,0,7806,0,0,1,7053,0,0,0,0,1,26704,0,4851,1,622,0,0,0,9328,0,18860409,0,10021712,0,1546483,0,2342044,0,97200,0,24990,0,386969,0,657261,0,110729,0,5344,1,2290,0,349550,0,0,0,86293,0,64514,0,278524,0,1503,1,159,0,2884842,0,1229078,0,0,0,1229078,0,1532377,0,303299,0,1044570,0,144881,0,144446,1,436,0,117065,0,19853,0,19853,1,3681,0,0,0,0,0,7,0,0,0,19846,1,24646,0,0
2006,1,238210,2,0,9637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217895,0,1192177,1,855,0,0,1,6,0,0,0,0,0,0,1,17157,0,0,0,0,1,7700,0,1085286,0,476982,0,116217,0,84823,0,6705,1,272,0,34288,0,35222,0,26673,1,227,1,311,0,17355,0,0,0,8430,1,27879,1,16769,0,0,0,0,0,233134,0,132609,0,0,0,132609,0,154982,0,22373,0,139222,1,1838,1,1838,0,0,1,747,1,123,1,123,0,0,0,0,0,0,0,0,0,0,1,123,0,0,0,0
2006,1,238210,1,0,54863,0,30347737,0,5198522,0,14102217,0,111766,0,1555347,0,2464,1,23170,0,2665699,0,439065,1,8674,0,1190638,0,12308629,0,8495216,0,0,0,0,0,247183,0,1192604,0,318215,0,338721,0,30347737,0,5838991,0,2198053,0,6650428,0,894141,0,3706931,0,988536,0,10070657,0,780619,0,3089123,1,18405,0,6602520,0,420009,0,87734104,0,86792214,0,81780,0,10960,0,16121,4,,1,755,0,77640,0,82823,0,5213,1,115,0,666483,0,83732489,0,58139384,0,3802443,0,6413845,0,287886,0,147872,0,1353096,0,2295151,0,611028,0,35416,0,88025,0,1032434,0,0,0,262498,0,413064,0,2265123,0,16914,0,23437,0,6544872,0,4001616,0,0,0,3990656,0,4943038,0,952382,0,3354061,0,310781,0,307132,0,3649,0,898156,0,277979,0,275859,1,4527,0,1371,0,0,0,3552,1,4064,0,268991,0,73129,0,4328
2006,1,238220,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,238220,12,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,0,0,0,0,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
2006,1,238220,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,238220,10,0,5,0,3092617,0,397674,0,1815184,0,7047,0,29184,0,0,0,0,0,277078,0,0,0,0,0,75596,0,398908,0,288679,0,0,0,0,0,4603,0,353329,0,245355,0,282142,0,3092617,0,738743,0,10237,0,989212,0,0,0,185022,0,128258,0,1041144,0,25373,0,1040148,0,0,0,20580,0,44958,0,6231473,0,6195190,0,5032,0,730,0,302,0,0,0,0,0,2323,0,585,4,,0,0,0,27311,0,6102838,0,5139145,0,87095,0,299218,0,7173,0,2469,0,95094,0,129019,0,14809,0,2671,0,21929,0,21459,0,0,0,6479,0,9363,0,33902,0,3647,0,7811,0,221554,0,128635,0,2951,0,130856,0,150778,0,19923,0,4540,0,773,0,773,4,,0,145466,0,51628,0,50913,0,0,0,0,0,0,0,0,0,0,0,51628,0,339,0,0
2006,1,238220,9,0,18,0,1170286,0,167408,0,681026,0,6829,0,33165,0,0,0,0,0,98615,0,2228,0,2061,0,48952,0,252779,0,146826,0,0,0,0,0,20045,0,1564,0,720,0,16819,0,1170286,0,262024,0,51433,0,298913,0,682,0,44979,0,72582,0,439671,0,33078,0,40222,0,0,0,399343,0,32973,0,3186939,0,3149187,0,726,0,32,0,193,0,0,0,187,0,0,0,529,0,0,0,0,0,36084,0,3055079,0,2479932,0,41306,0,203259,0,9843,0,1744,0,18155,0,53838,0,6727,0,185,0,3161,0,17017,0,0,0,2940,0,9880,0,49140,0,0,0,422,0,157529,0,131859,0,0,0,131827,0,134418,0,2591,0,114559,0,0,0,0,0,0,0,17330,0,5941,0,5905,0,0,0,2055,0,0,0,0,0,0,0,3886,0,0,0,0
2006,1,238220,8,0,69,0,2484311,0,292049,0,1511299,0,7449,0,140805,1,343,1,3929,0,201421,1,9287,0,0,0,127845,0,461811,0,311454,0,0,0,0,1,1764,1,56542,1,13830,0,9947,0,2484311,0,686926,0,80633,0,858334,1,35962,0,125619,1,29587,0,667251,0,18232,0,69839,0,0,0,648445,1,69265,0,6171983,0,6139768,1,3001,0,511,1,187,0,0,0,18,1,190,0,653,1,151,0,0,0,27503,0,5939319,0,5056883,0,93390,0,276127,0,12446,0,5992,0,53471,0,118647,0,20410,1,319,0,6084,0,23042,0,0,0,5127,0,47054,0,91916,1,1786,1,37,0,126588,0,232664,0,0,0,232153,0,237489,1,5336,0,159211,1,10436,1,10326,1,110,1,62506,0,21782,1,21423,1,70,0,0,0,0,0,0,1,270,0,21512,1,5703,0,0
2006,1,238220,7,0,334,0,5083995,0,640512,0,2982839,0,22412,0,148565,1,238,1,38329,0,629886,0,10589,0,0,0,240883,0,1018177,0,661817,0,0,0,0,0,28130,0,10411,0,2655,0,22321,0,5083995,0,1289915,0,302483,0,1358497,0,90100,0,317622,0,412690,0,1312687,0,250643,0,124733,0,0,0,992699,0,55387,0,13982610,0,13928298,0,9004,1,1766,1,1555,0,0,0,0,1,9376,0,7903,1,126,1,368,0,24213,0,13373480,0,10942938,0,315980,0,599880,0,25678,0,16162,0,137101,0,306233,0,56698,0,2190,0,1658,0,75016,0,0,0,17667,0,114352,0,363904,0,1932,0,1113,0,394978,0,609130,0,0,0,607364,0,619275,1,11911,0,483693,0,22560,1,22104,1,456,0,105898,0,37054,0,35768,1,928,0,0,0,0,1,1137,1,103,0,35814,1,5903,0,0
2006,1,238220,6,0,581,0,4051921,0,627182,0,2140527,0,8962,0,265230,1,3907,0,0,0,405719,0,10101,1,152,0,123780,0,1231057,0,818460,0,0,0,0,0,32979,1,5299,1,3475,0,36885,0,4051921,0,956405,0,207982,0,967996,0,48752,0,290665,0,85174,0,1494948,0,62252,0,91586,0,0,0,1351309,0,10199,0,11632717,0,11481160,0,10373,1,287,1,2046,0,0,1,18,1,3205,0,12420,1,213,0,0,0,122996,0,11153731,0,8536990,0,410618,0,734336,0,43080,0,12903,0,154595,0,268422,0,49678,0,3595,0,1129,0,94573,0,0,0,35305,0,68100,0,270250,0,2319,1,229,0,467609,0,478986,0,0,0,478699,0,519656,1,40957,0,372743,0,18301,1,18152,1,149,0,95277,0,32799,0,31362,1,1321,0,0,0,0,0,71,1,1033,0,31694,1,11781,0,0
2006,1,238220,5,0,4098,0,9189355,0,1298384,0,4499268,0,40969,0,731176,0,0,0,0,0,695393,0,142214,0,0,0,565624,0,3601553,0,2545067,0,0,0,0,0,19778,0,137088,0,36506,0,121419,0,9189355,0,2419624,0,517219,0,1536945,0,502721,0,980570,0,165846,0,3066429,0,103460,0,424959,1,31168,0,2780988,0,274146,0,30790917,0,30646464,0,25737,1,438,1,2355,0,0,1,509,1,1649,0,12517,0,2202,1,37,0,99009,0,29857651,0,21760243,0,1336972,0,1913390,0,89304,0,73111,0,670210,0,753663,0,111974,0,4470,0,6906,0,274391,0,0,0,224273,0,184274,0,516412,0,2509,0,1903,0,1933646,0,933266,0,0,0,932828,0,1039100,0,106272,0,669780,0,122827,0,121286,0,1541,0,233685,0,69282,0,69080,1,202,1,13,0,0,1,229,1,4052,0,64989,0,14469,0,0
2006,1,238220,4,0,4580,0,3143135,0,821625,0,1092193,1,2572,0,211341,0,0,0,0,0,189355,0,36479,0,0,0,51213,0,2566446,0,1883821,0,0,0,0,0,29504,0,12378,1,6934,0,25927,0,3143135,0,607235,0,135329,0,456714,0,117718,0,565177,0,51665,0,1209298,0,116547,0,192490,1,11304,0,1202704,0,313748,0,11788129,0,11724709,0,11888,1,513,1,2306,0,0,0,0,1,5819,0,11566,1,232,0,0,0,31095,0,11175408,0,7014660,0,708929,0,848286,0,63901,0,15848,0,215688,0,360109,0,50178,0,4384,1,421,0,182738,0,0,0,143886,0,59731,0,239928,0,372,1,2285,0,1264066,0,612721,0,0,0,612207,0,666917,0,54710,0,534859,0,60866,0,60703,1,162,0,67533,0,13902,0,13902,0,0,0,0,0,0,1,102,0,0,0,13801,1,11854,0,0
2006,1,238220,3,0,61113,0,6353260,0,1668962,0,1508927,1,5680,0,442393,1,148,1,1,0,141921,0,413608,1,10525,0,76847,0,8025989,0,6164958,0,0,0,0,0,62534,0,174056,0,90344,0,88332,0,6353260,0,1265923,0,536265,0,738608,0,1079360,0,1772444,0,63670,0,896990,0,353006,0,310734,1,78370,0,515631,0,360751,0,40513248,0,40308642,0,11334,0,0,1,713,0,0,0,0,1,5302,0,88372,1,40,0,0,0,98846,0,38804282,0,20832698,0,3182004,0,4948498,0,183760,0,73748,0,770811,0,1212774,0,212420,0,5297,0,11805,0,647346,0,0,0,329202,0,159072,0,569431,1,765,1,502,0,5664151,0,1708966,0,0,0,1708966,0,2240695,0,531729,0,1725379,0,68642,0,68614,1,28,0,150326,0,21032,0,21032,0,0,0,0,0,0,0,134,0,0,0,20898,1,22721,0,0
2006,1,238220,2,0,5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593121,0,1590724,1,1277,0,0,0,0,0,0,0,0,0,0,1,263,0,0,0,0,1,857,0,1567430,0,893250,1,37300,1,116227,1,17208,1,4488,1,53652,0,75086,1,13336,1,119,1,14532,1,6566,0,0,0,34019,1,9289,1,52527,0,0,0,0,0,239831,0,25691,0,0,0,25691,1,50714,0,25023,0,43213,0,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2006,1,238220,1,0,75812,0,34568879,0,5913796,0,16231262,0,101919,0,2001859,1,4635,1,42260,0,2639388,0,624506,1,12738,0,1310740,0,17556721,0,12821082,0,0,0,0,0,199338,0,750666,0,399820,0,603792,0,34568879,0,8226795,0,1841581,0,7205218,0,1875295,0,4282099,0,1009473,0,10128419,0,962592,0,2294711,1,120842,0,7911700,0,1161427,0,125891137,0,125164143,0,78373,0,4279,0,9658,0,0,1,731,0,27863,0,134808,0,2963,1,405,0,467914,0,121029219,0,82656739,0,6213594,0,9939222,0,452391,0,206464,0,2168777,0,3277792,0,536229,0,23230,0,67627,0,1342148,0,0,0,798897,0,661114,0,2187412,0,13329,0,14302,0,10469953,0,4861918,0,2951,0,4860590,0,5659042,0,798452,0,4107978,0,304405,0,301958,0,2447,0,878040,0,253424,0,249388,0,2521,1,2068,0,0,0,1676,0,5458,0,244221,0,72769,0,0
2006,1,238905,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,238905,12,0,6,0,4632331,0,180933,0,823605,0,40964,0,294973,0,0,0,0,0,345520,0,9042,0,0,0,593510,0,932202,0,233225,0,0,0,0,0,64070,0,1652026,0,125264,0,135902,0,4632331,0,435598,0,118682,0,498398,0,465407,0,1591257,0,151451,0,1371536,0,299540,0,1070647,0,0,0,1350,0,0,0,3227372,0,3061975,0,17486,0,320,0,140343,0,5046,0,2000,0,2253,0,4174,0,0,0,0,0,-6224,0,3111385,0,2265414,0,7360,0,157568,0,6065,0,8000,0,94789,0,35422,0,144095,0,228,0,24896,0,99041,0,0,0,3350,0,6348,0,16284,0,4158,0,325,0,238044,0,115987,0,758,0,116425,0,148897,0,32472,0,0,0,6101,0,6101,0,0,0,142797,0,50224,0,49974,0,221,0,454,0,0,0,17,0,0,0,49753,0,0,0,0
2006,1,238905,11,0,9,0,3304259,0,232185,0,793498,0,29820,0,49059,0,20623,0,0,0,765511,0,0,0,0,0,164701,0,632317,0,282723,0,0,0,0,0,52759,0,1035936,0,204085,0,74300,0,3304259,0,445648,0,103732,0,852862,0,7902,0,1286525,0,69692,0,537900,0,215,0,44068,0,0,0,493618,0,0,0,4302591,0,4224194,0,32566,0,8,0,10162,0,79,0,24,0,951,0,1577,0,270,0,457,0,32304,0,4005678,0,3191230,0,48581,0,226577,0,16335,0,2923,0,35471,0,35134,0,112199,0,1342,0,45853,0,67651,0,0,0,5773,0,13014,0,37823,0,1018,0,159,0,164593,0,296912,0,274,0,297179,0,297179,0,0,0,201726,0,761,0,572,0,189,0,94693,0,33336,0,32974,0,0,0,241,0,0,0,0,0,0,0,33096,0,0,0,0
2006,1,238905,10,0,43,0,6751703,0,903336,0,2717106,0,25597,0,202035,0,334,0,5947,0,630386,0,51,0,0,0,482178,0,2601738,0,1430637,0,0,0,0,0,39750,0,584908,0,48268,0,88438,0,6751703,0,1530691,0,226192,0,1401781,0,37867,0,1076511,0,255853,0,2222808,0,131893,0,956057,0,1107,0,1276438,0,142686,0,12625567,0,12432584,0,24342,0,3848,0,36789,0,2210,0,0,0,21488,0,28225,0,8,0,922,0,75152,0,11965509,0,9652346,0,170544,0,608405,0,19707,0,18728,0,286818,0,190338,0,119696,0,2771,0,31995,0,246622,0,943,0,10158,0,33084,0,92041,0,3163,0,2352,0,475798,0,660058,0,5046,0,661256,0,731153,0,69897,0,497041,0,12029,0,12023,0,6,0,215118,0,75470,0,74892,0,167,0,1871,0,0,0,451,0,0,0,73148,0,2155,0,2708
2006,1,238905,9,0,86,0,6031159,0,869263,0,2636110,0,15853,0,211678,0,0,0,14563,0,460732,0,41518,0,4594,0,510054,0,1831571,0,957562,0,13173,0,10440,0,40822,0,258175,0,28030,0,150791,0,6031159,0,1138110,0,289085,0,1394858,0,49740,0,662362,0,283446,0,2213556,0,122525,0,346439,0,85,0,1790309,0,45802,0,11816019,0,11685838,0,19034,0,3855,0,862,0,17,0,77,0,8490,0,15182,0,775,0,294,0,81592,0,11179009,0,8933569,0,173843,0,605230,0,37672,0,10374,0,222893,0,169902,0,75727,0,3521,0,7240,0,187363,0,317,0,21175,0,49761,0,152987,0,6114,0,1757,0,519563,0,637010,0,3097,0,636252,0,687280,0,51029,0,400906,0,2927,0,2385,0,542,0,269675,0,93118,0,92619,0,180,0,1143,0,0,0,2297,0,27,0,89651,0,17030,0,0
