GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|OPTYPE|OPTYPE_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212203|Floor coverings whsle|1997|Reference year 1997|804|4 largest firms|38||5920665||36||100983||28913||3200|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212203|Floor coverings whsle|1997|Reference year 1997|808|8 largest firms|79||7337836||44.6||149151||41328||4332|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212203|Floor coverings whsle|1997|Reference year 1997|820|20 largest firms|147||8629990||52.4||249255||64123||6454|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212203|Floor coverings whsle|1997|Reference year 1997|850|50 largest firms|312||10133490||61.5||374069||92571||9539|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212204|Other home furnishings whsle|1997|Reference year 1997|003|All firms|2750||8558667||100||720402||163273||24858|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212204|Other home furnishings whsle|1997|Reference year 1997|804|4 largest firms|26||1026622||12||65320||16071||2058|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212204|Other home furnishings whsle|1997|Reference year 1997|808|8 largest firms|31||1589358||18.6||101911||24946||3165|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212204|Other home furnishings whsle|1997|Reference year 1997|820|20 largest firms|48||2482304||29||147472||36371||4621|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4212204|Other home furnishings whsle|1997|Reference year 1997|850|50 largest firms|80||3407337||39.8||227115||52893||6765|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213|Lumber & other construction materials whsle|1997|Reference year 1997|003|All firms|14267||89175875||100||5296176||1227622||155535|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213|Lumber & other construction materials whsle|1997|Reference year 1997|804|4 largest firms|172||10478027||11.7||249212||67515||5250|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213|Lumber & other construction materials whsle|1997|Reference year 1997|808|8 largest firms|272||14890884||16.7||348302||84493||7009|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213|Lumber & other construction materials whsle|1997|Reference year 1997|820|20 largest firms|850||23322227||26.2||683112||175150||15425|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213|Lumber & other construction materials whsle|1997|Reference year 1997|850|50 largest firms|1205||32506379||36.5||1057839||270476||25897|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42131|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|003|All firms|6767||60455924||100||3126436||736657||88905|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42131|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|804|4 largest firms|169||10380638||17.2||246194||66800||5186|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42131|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|808|8 largest firms|205||14460368||23.9||363151||96297||7244|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42131|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|820|20 largest firms|366||20205109||33.4||617561||158668||13543|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42131|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|850|50 largest firms|643||26234923||43.4||864428||223177||20323|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421310|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|003|All firms|6767||60455924||100||3126436||736657||88905|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421310|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|804|4 largest firms|169||10380638||17.2||246194||66800||5186|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421310|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|808|8 largest firms|205||14460368||23.9||363151||96297||7244|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421310|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|820|20 largest firms|366||20205109||33.4||617561||158668||13543|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421310|Lumber, plywood, millwork, & wood panel whsle|1997|Reference year 1997|850|50 largest firms|643||26234923||43.4||864428||223177||20323|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213101|Lumber without yard whsle|1997|Reference year 1997|003|All firms|1627||17143755||100||529208||131340||12611|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213101|Lumber without yard whsle|1997|Reference year 1997|804|4 largest firms|51||5858128||34.2||87890||27423||1697|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213101|Lumber without yard whsle|1997|Reference year 1997|808|8 largest firms|55||7340081||42.8||135427||38149||2365|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213101|Lumber without yard whsle|1997|Reference year 1997|820|20 largest firms|85||8852149||51.6||162597||48252||2735|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213101|Lumber without yard whsle|1997|Reference year 1997|850|50 largest firms|123||10654021||62.1||203448||57836||3500|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213102|Lumber with yard whsle|1997|Reference year 1997|003|All firms|1599||15464304||100||890605||203841||27481|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213102|Lumber with yard whsle|1997|Reference year 1997|804|4 largest firms|41||2163360||14||53271||13812||1107|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213102|Lumber with yard whsle|1997|Reference year 1997|808|8 largest firms|63||3405319||22||77073||19592||1699|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213102|Lumber with yard whsle|1997|Reference year 1997|820|20 largest firms|121||4767374||30.8||134604||33009||3401|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213102|Lumber with yard whsle|1997|Reference year 1997|850|50 largest firms|218||6934261||44.8||253489||60713||6486|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213103|Plywood, veneer, millwork, & wood panel whsle|1997|Reference year 1997|003|All firms|3541||27847865||100||1706623||401476||48813|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213103|Plywood, veneer, millwork, & wood panel whsle|1997|Reference year 1997|804|4 largest firms|105||6029433||21.7||195882||38896||4030|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213103|Plywood, veneer, millwork, & wood panel whsle|1997|Reference year 1997|808|8 largest firms|179||8131294||29.2||296786||72592||6485|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213103|Plywood, veneer, millwork, & wood panel whsle|1997|Reference year 1997|820|20 largest firms|277||11438808||41.1||468894||117483||11128|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213103|Plywood, veneer, millwork, & wood panel whsle|1997|Reference year 1997|850|50 largest firms|522||14912967||53.6||668874||165308||17058|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42132|Brick, stone, & related construction materials whsle|1997|Reference year 1997|003|All firms|3026||10711750||100||761681||168106||23753|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42132|Brick, stone, & related construction materials whsle|1997|Reference year 1997|804|4 largest firms|390||3023703||28.2||95458||25838||3451|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42132|Brick, stone, & related construction materials whsle|1997|Reference year 1997|808|8 largest firms|438||4128870||38.5||121550||33099||4077|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42132|Brick, stone, & related construction materials whsle|1997|Reference year 1997|820|20 largest firms|576||5207416||48.6||177994||46157||5716|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42132|Brick, stone, & related construction materials whsle|1997|Reference year 1997|850|50 largest firms|773||6510499||60.8||270491||64186||7911|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421320|Brick, stone, & related construction materials whsle|1997|Reference year 1997|003|All firms|3026||10711750||100||761681||168106||23753|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421320|Brick, stone, & related construction materials whsle|1997|Reference year 1997|804|4 largest firms|390||3023703||28.2||95458||25838||3451|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421320|Brick, stone, & related construction materials whsle|1997|Reference year 1997|808|8 largest firms|438||4128870||38.5||121550||33099||4077|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421320|Brick, stone, & related construction materials whsle|1997|Reference year 1997|820|20 largest firms|576||5207416||48.6||177994||46157||5716|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421320|Brick, stone, & related construction materials whsle|1997|Reference year 1997|850|50 largest firms|773||6510499||60.8||270491||64186||7911|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213201|Brick, block, tile, clay/cement sewer pipe whsle|1997|Reference year 1997|003|All firms|1184||3546360||100||284096||66310||9941|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213201|Brick, block, tile, clay/cement sewer pipe whsle|1997|Reference year 1997|804|4 largest firms|321||1761474||49.7||79735||21253||3376|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213201|Brick, block, tile, clay/cement sewer pipe whsle|1997|Reference year 1997|808|8 largest firms|375||1997046||56.3||102976||26730||4056|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213201|Brick, block, tile, clay/cement sewer pipe whsle|1997|Reference year 1997|820|20 largest firms|433||2355016||66.4||135212||35027||5206|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213201|Brick, block, tile, clay/cement sewer pipe whsle|1997|Reference year 1997|850|50 largest firms|491||2692024||75.9||172762||42675||6110|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213202|Sand, gravel, & stone whsle|1997|Reference year 1997|003|All firms|1012||2001239||100||239974||49004||7775|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213202|Sand, gravel, & stone whsle|1997|Reference year 1997|804|4 largest firms|47||221362||11.1||15461||3355||527|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213202|Sand, gravel, & stone whsle|1997|Reference year 1997|808|8 largest firms|82||369036||18.4||29004||5950||814|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213202|Sand, gravel, & stone whsle|1997|Reference year 1997|820|20 largest firms|106||625298||31.2||48675||10502||1416|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213202|Sand, gravel, & stone whsle|1997|Reference year 1997|850|50 largest firms|160||947480||47.3||78395||15987||2199|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213203|Cement, lime, & related products whsle|1997|Reference year 1997|003|All firms|830||5164151||100||237611||52792||6037|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213203|Cement, lime, & related products whsle|1997|Reference year 1997|804|4 largest firms|66||1939440||37.6||29961||8287||579|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213203|Cement, lime, & related products whsle|1997|Reference year 1997|808|8 largest firms|139||2664134||51.6||49960||13969||1133|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213203|Cement, lime, & related products whsle|1997|Reference year 1997|820|20 largest firms|208||3437043||66.6||83088||20516||1704|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213203|Cement, lime, & related products whsle|1997|Reference year 1997|850|50 largest firms|282||4175335||80.9||133138||30469||2747|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42133|Roofing, siding, & insulation material whsle|1997|Reference year 1997|003|All firms|1584||9811545||100||601826||133556||16402|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42133|Roofing, siding, & insulation material whsle|1997|Reference year 1997|804|4 largest firms|168||2489266||25.4||91305||19726||2100|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42133|Roofing, siding, & insulation material whsle|1997|Reference year 1997|808|8 largest firms|222||3551831||36.2||121391||28529||2867|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42133|Roofing, siding, & insulation material whsle|1997|Reference year 1997|820|20 largest firms|347||4754805||48.5||210739||48190||5281|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42133|Roofing, siding, & insulation material whsle|1997|Reference year 1997|850|50 largest firms|458||6141007||62.6||320298||73194||8652|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421330|Roofing, siding, & insulation material whsle|1997|Reference year 1997|003|All firms|1584||9811545||100||601826||133556||16402|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421330|Roofing, siding, & insulation material whsle|1997|Reference year 1997|804|4 largest firms|168||2489266||25.4||91305||19726||2100|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421330|Roofing, siding, & insulation material whsle|1997|Reference year 1997|808|8 largest firms|222||3551831||36.2||121391||28529||2867|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421330|Roofing, siding, & insulation material whsle|1997|Reference year 1997|820|20 largest firms|347||4754805||48.5||210739||48190||5281|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|421330|Roofing, siding, & insulation material whsle|1997|Reference year 1997|850|50 largest firms|458||6141007||62.6||320298||73194||8652|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213301|Roofing, siding, & insulation material whsle|1997|Reference year 1997|003|All firms|1584||9811545||100||601826||133556||16402|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4213301|Roofing, siding, & insulation material whsle|1997|Reference year 1997|804|4 largest firms|168||2489266||25.4||91305||19726||2100|
