YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2004,1,331,1,0,6277,0,202198194,0,8156104,0,45830622,0,927051,0,24228104,0,78896,0,73001,0,7118074,0,147467,0,14859,0,46947525,0,92498050,0,51691674,0,1564132,0,886340,0,1563493,0,13449418,0,1723608,0,15757123,0,202198194,0,26108109,0,19769952,0,14409789,0,1670444,0,37338521,0,26743231,0,76158149,0,8629032,0,58244571,1,20932,0,13542498,0,4278884,0,198243241,0,191746334,0,1489346,0,76612,0,151976,0,387299,0,44844,0,629844,0,327924,0,48561,0,256502,0,3083999,0,187707093,0,150397434,0,1244121,0,6672421,0,1517370,0,282956,0,1357057,0,2386842,0,4118811,0,45379,0,533693,0,5729464,0,355440,0,210207,0,1681683,0,2739444,0,502919,0,7931851,0,10536148,0,601768,0,11061304,0,12728483,0,1667178,0,1255203,0,4004693,0,3967948,0,36744,0,7174669,0,2664717,0,2503817,0,160323,0,532454,0,0,0,0,0,16775,0,93350,0,2022139,0,1845487,0,70165
2004,1,331,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364575,0,1256839,0,159,0,0,0,991,0,344,0,0,0,0,0,1,0,0,0,2193,0,104048,0,1460144,0,1107790,0,4713,0,87143,1,18497,0,1109,0,3761,0,19036,0,27530,0,0,0,7480,0,34521,0,0,0,225,0,2764,0,32625,0,68239,0,44712,0,-95569,0,0,0,-95569,0,104937,0,200506,0,862,0,102015,0,102015,0,0,1,2059,1,2918,1,707,0,2211,0,0,0,0,0,0,0,0,0,0,1,2918,0,0,0,0
2004,1,331,3,0,3827,0,575141,0,61649,0,194150,0,0,0,101113,0,0,0,0,1,8497,1,30021,0,0,0,0,0,698074,0,573697,0,0,0,0,1,1714,1,93006,1,42059,1,2675,0,575141,0,134933,1,117150,1,21329,1,209049,0,145006,1,11008,0,-63334,0,47133,1,128159,0,0,0,-200874,1,37752,0,2024260,0,2023508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,750,0,2033863,0,1257083,0,122156,0,194220,0,11712,1,3734,0,90785,0,56067,0,15431,0,0,1,8843,0,48892,0,0,0,5633,0,0,1,23593,1,607,0,195106,0,-9603,0,0,0,-9603,1,79512,1,89115,1,15515,1,10088,1,10088,0,0,0,71,0,13,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,169,0,0
2004,1,331,4,0,705,0,457550,0,73277,1,115257,0,0,1,61299,0,0,0,0,1,4694,1,7064,0,0,1,29254,0,449966,0,325851,0,0,0,0,1,23619,1,49628,1,32388,1,1733,0,457550,0,67783,1,18219,1,16361,1,59668,1,123677,0,0,0,171842,0,8600,1,34572,0,0,0,134652,1,5983,0,1513258,1,1507708,1,193,1,62,0,0,0,0,0,0,1,54,1,105,1,632,0,0,1,4503,0,1425378,1,1124745,1,41841,1,74383,1,6628,0,0,1,12847,1,34591,1,10171,1,273,1,2409,1,19797,0,0,1,3859,1,1684,1,18054,0,0,0,74097,0,87880,0,0,0,87819,1,95122,1,7304,1,92641,1,443,0,0,1,443,1,2474,1,371,1,371,0,0,0,0,0,0,0,0,0,3,0,0,1,368,1,4273,0,0
2004,1,331,5,0,866,0,2593451,0,288915,0,670908,1,6735,0,696527,0,0,0,0,0,98571,1,2573,0,473,0,235017,0,1787514,0,1251742,0,0,0,0,0,34571,1,10228,1,855,0,27487,0,2593451,0,436835,0,452109,0,285337,0,222994,0,407787,1,5077,0,783311,0,111975,0,27835,1,3567,0,668269,1,28336,0,5848032,0,5845553,0,1600,0,0,1,2850,0,0,0,0,1,195,0,1036,1,12,0,0,0,-3214,0,5814605,0,4706440,0,137480,0,227220,0,56090,0,3536,0,78038,0,115172,0,41466,0,669,1,1225,0,125829,0,0,0,5869,0,27305,0,85896,1,2812,0,199559,0,33427,0,0,0,33427,0,181885,0,148458,0,4385,1,4416,1,4408,1,8,0,49018,0,15743,0,15743,0,0,0,0,0,0,0,0,1,617,0,0,0,15126,1,9335,0,0
2004,1,331,6,0,266,0,1771212,0,231899,0,496333,0,6173,0,377890,0,844,0,1996,0,41487,1,1662,1,1704,0,48530,0,1766448,0,1224564,0,0,0,0,0,28833,0,4745,0,1749,0,1326,0,1771212,0,341771,0,123018,0,158917,0,54618,0,280524,0,80239,0,732125,0,245757,0,179828,0,0,0,376901,0,70361,0,3417624,0,3375218,0,1257,1,102,1,221,0,0,0,0,0,0,0,11855,0,13,0,0,0,28959,0,3302085,0,2679068,0,60672,0,138304,0,9915,0,10439,0,26213,0,56511,0,30564,1,181,0,3630,0,95673,0,0,0,4822,0,17074,0,35337,1,1573,0,132108,0,115540,0,0,0,115438,0,169668,0,54229,0,116918,1,2510,1,2501,0,9,0,35351,0,12003,0,11851,0,151,0,728,0,0,0,0,0,57,0,39,0,11178,1,1758,0,0
2004,1,331,7,0,259,0,4009161,0,320985,0,1133863,0,17210,0,937016,0,2173,0,9836,0,143540,0,25015,0,323,0,184873,0,2970982,0,1896098,0,0,0,0,0,54584,0,99051,0,27417,0,67643,0,4009161,0,718166,0,556347,0,280442,0,121530,0,730680,0,116902,0,1485094,0,197387,0,356271,0,0,0,998579,0,67144,0,8454592,0,8354006,0,3883,0,542,0,1400,0,224,0,71,0,3981,0,4335,0,779,0,151,0,85221,0,8103204,0,6611426,0,147073,0,306363,0,26708,0,13490,0,67790,0,130232,0,59415,0,1120,0,9620,0,214408,0,0,0,13261,0,32899,0,121641,0,3100,0,344657,0,351388,0,0,0,350846,0,418322,0,67476,0,256306,0,44782,0,44237,0,545,0,85957,0,30162,0,29177,0,894,0,14,0,0,0,0,0,774,0,828,0,28547,0,11783,0,623
2004,1,331,8,0,118,0,4054492,0,202107,0,1047180,0,21812,0,1005205,0,3421,0,7990,0,133742,0,4768,0,0,0,266373,0,3119879,0,1961169,0,3987,0,0,0,47714,0,117528,0,35950,0,113529,0,4054492,0,686080,0,507425,0,315734,0,51106,0,713185,0,171172,0,1609791,0,233422,0,411173,0,0,0,1015895,0,50699,0,7506674,0,7444153,0,4270,0,631,0,2737,0,9219,0,17,0,1916,0,1753,0,271,0,0,0,41708,0,7294594,0,6013528,0,107818,0,265614,0,30492,0,10223,0,60982,0,104557,0,62221,0,1712,0,8489,0,237680,0,0,0,6489,0,27619,0,112748,0,6855,0,237567,0,212080,0,21,0,211470,0,310848,0,99378,0,129836,0,30238,0,30041,0,196,0,120850,0,42805,0,41303,0,1501,0,98,0,0,0,0,0,111,0,788,0,41807,0,16059,0,0
2004,1,331,9,0,80,0,5665628,0,355205,0,1252041,0,33944,0,1243219,0,0,0,42748,0,269958,0,10697,0,5326,0,356369,0,3714225,0,2118750,0,1276,0,5,0,106296,0,288537,0,41256,0,213687,0,5665628,0,1086564,0,467406,0,803010,0,51372,0,1084574,0,2655796,0,-483092,0,329668,0,1851862,0,1345,0,-2515470,0,150498,0,9209052,0,8785957,0,15671,0,2607,0,2107,0,5096,0,0,0,59550,0,8922,0,1274,0,4226,0,323643,0,8756966,0,6873255,0,91155,0,375836,0,55702,0,13478,0,76146,0,127547,0,112874,0,4229,0,13931,0,308978,0,5,0,6901,0,43955,0,128571,0,3289,0,521112,0,452087,0,3253,0,452733,0,519185,0,66452,0,106712,0,130992,0,130156,0,836,0,278522,0,98753,0,96008,0,2745,0,1266,0,0,0,0,0,980,0,362,0,96145,0,78231,0,942
2004,1,331,10,0,55,0,8587671,0,446510,0,1796382,0,40607,0,2378817,0,0,0,10431,0,285646,0,28047,0,0,0,539353,0,5876432,0,3547948,0,5585,0,458,0,128142,0,585066,0,118472,0,214746,0,8587671,0,1167750,0,557755,0,918203,0,234245,0,2012076,0,939389,0,2758253,0,667678,0,1389907,0,0,0,746546,0,45877,0,14972739,0,14692726,0,42308,0,739,0,4141,0,3664,0,10846,0,21328,0,6576,0,1317,0,9037,0,180059,0,13799245,0,11746138,0,61204,0,432331,0,31137,0,22228,0,66855,0,158566,0,193753,0,2369,0,21439,0,325679,0,2209,0,20085,0,99969,0,177345,0,8883,0,429056,0,1173494,0,5162,0,1177917,0,1255733,0,77815,0,300200,0,298454,0,297532,0,922,0,630382,0,227156,0,219530,0,7147,0,13932,0,0,0,0,0,3142,0,5697,0,204385,0,119092,0,0
2004,1,331,11,0,29,0,10507154,0,396939,0,2128156,0,46805,0,2271625,0,0,0,0,0,734244,0,14,0,0,0,1689440,0,6611410,0,4161730,0,18,0,18,0,145197,0,731838,0,100538,0,107365,0,10507154,0,1275778,0,1187001,0,846588,0,104722,0,2610373,0,774154,0,3708537,0,1200517,0,4105680,0,0,0,-1524764,0,72896,0,16075214,0,15690489,0,36574,0,1392,0,1957,0,17950,0,0,0,22299,0,32762,0,5477,0,0,0,266314,0,15585895,0,12909019,0,65392,0,431605,0,124531,0,22342,0,88483,0,201886,0,262682,0,5284,0,27169,0,410516,0,78,0,8316,0,67266,0,295486,0,36401,0,629439,0,489318,0,4881,0,492808,0,773377,0,280570,0,112120,0,288753,0,284916,0,3836,0,376165,0,138756,0,131405,0,7348,0,3236,0,0,0,0,0,627,0,1890,0,133003,0,31210,0,0
2004,1,331,12,0,40,0,48646203,0,2375701,0,7033365,0,335943,0,7774553,0,2032,0,0,0,2563805,0,37608,0,6568,0,8496359,0,23257110,0,11567882,0,64593,0,19636,0,523220,0,4842085,0,605543,0,4198208,0,48646203,0,5434450,0,2110536,0,3982266,0,561140,0,12785305,0,8373027,0,15399479,0,2044864,0,13457327,0,10075,0,1049492,0,1162278,0,55614873,0,53795166,0,304777,0,1307,0,67040,0,250684,0,2196,0,106571,0,11596,0,4980,0,46537,0,1024019,0,52859859,0,41952702,0,200140,0,2499799,0,292127,0,100926,0,329418,0,617793,0,1157198,0,16495,0,185990,0,1517592,0,55158,0,75821,0,363865,0,945950,0,296706,0,2252181,0,2755014,0,35084,0,2788791,0,3324795,0,536004,0,119708,0,965865,0,960262,0,5604,0,2224859,0,793735,0,778573,0,15159,0,14212,0,0,0,0,0,8286,0,66911,0,704326,0,714887,0,10021
2004,1,331,13,0,10,0,115330529,0,3402918,0,29962986,0,417822,0,7380840,0,70425,0,0,0,2833891,0,0,0,464,0,35101957,0,42246010,0,23062244,0,1488672,0,866223,0,469603,0,6627707,0,717380,0,10808724,0,115330529,0,14757999,0,13672985,0,6781602,0,0,0,16445333,0,13616466,0,50056143,0,3542031,0,36301956,0,5945,0,12793271,0,2587060,0,72242349,0,68975010,0,1078653,0,69232,0,68532,0,100120,0,31714,0,413949,0,248985,0,33807,0,194358,0,1027989,0,67271256,0,53416241,0,204479,0,1639604,0,853832,0,81451,0,455738,0,764885,0,2145506,0,13047,0,243467,0,2389900,0,297989,0,58925,0,997283,0,762198,0,74454,0,2872257,0,4971093,0,553366,0,5455227,0,5495098,0,39870,0,0,0,2126137,0,2101793,0,24345,0,3368961,0,1302303,0,1179136,0,123166,0,498967,0,0,0,0,0,2165,0,16836,0,784335,0,858692,0,58579
2004,1,331115,1,0,3309,0,72964797,0,5205331,0,13469879,0,496518,0,15523271,0,71361,0,16383,0,3566322,0,76551,0,7505,0,5604442,0,51467166,0,28771034,0,105715,0,24605,0,851326,0,2355819,0,244420,0,4180303,0,72964797,0,9379293,0,3071157,0,7089014,0,630250,0,15443371,0,14086125,0,23265586,0,3894153,0,18143096,0,11442,0,2468668,0,1251774,0,112576366,0,109641688,0,325884,0,4853,0,56051,0,305752,0,14399,0,413079,0,58833,0,5703,0,38864,0,1711260,0,104324370,0,84548820,0,728409,0,3296319,0,1063707,0,90077,0,699534,0,1468001,0,1744514,0,29727,0,174831,0,3267198,0,154002,0,77572,0,1310228,0,1500894,0,166634,0,4003904,0,8251995,0,20651,0,8267794,0,8854745,0,586950,0,765756,0,3242733,0,3237384,0,5348,0,4725031,0,1780123,0,1649657,0,129982,0,13133,0,0,0,0,0,11941,0,69364,0,1685685,0,437388,0,10963
2004,1,331115,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,615234,0,514253,0,115,0,0,0,989,0,9,0,0,0,0,0,1,0,0,0,0,1,99868,1,571590,0,387557,0,2407,1,67637,1,18325,0,804,1,790,1,2198,0,10048,0,0,4,,1,11654,0,0,0,13,0,827,0,1360,0,68142,1,-172,1,43644,0,0,1,43644,1,94039,0,50394,0,0,0,93369,0,93369,0,0,1,670,1,2290,1,235,0,2055,0,0,0,0,0,0,0,0,0,0,1,2290,0,0,0,0
2004,1,331115,3,1,1941,1,291213,1,29275,1,105080,0,0,1,41255,0,0,0,0,1,3370,1,15456,0,0,0,0,1,397937,1,316920,0,0,0,0,0,0,1,33867,1,20047,1,1939,1,291213,1,74714,1,111241,1,16553,1,32465,1,61641,0,0,1,-5401,1,14553,1,124571,0,0,1,-137800,1,6726,1,1162629,1,1162423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,1,1211231,1,764381,1,49930,1,127083,1,7450,1,3614,1,59657,1,25875,1,9613,0,0,1,2272,1,29642,0,0,1,1726,0,0,1,5596,0,0,1,124392,1,-48603,0,0,1,-48603,1,16912,1,65515,1,-20274,1,2942,1,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,331115,4,1,532,1,331362,1,26784,1,103640,0,0,1,39639,0,0,0,0,1,4598,1,7064,0,0,1,29254,1,392849,1,297203,0,0,0,0,1,14631,1,11210,1,2791,1,1687,1,331362,1,62086,1,18025,1,11254,1,59668,1,89007,0,0,1,91322,1,3474,1,19979,0,0,1,73503,1,5635,1,1109710,1,1104190,1,192,1,62,0,0,0,0,0,0,1,26,1,105,1,632,0,0,1,4503,1,1096435,1,827567,1,31985,1,74197,1,5747,0,0,1,12371,1,31202,1,8436,1,273,1,702,1,18309,0,0,1,1639,1,1684,1,15153,0,0,1,67168,1,13275,0,0,1,13214,1,20136,1,6922,1,17655,1,443,0,0,1,443,1,2473,1,371,1,371,0,0,0,0,0,0,0,0,0,3,0,0,1,368,1,4273,0,0
2004,1,331115,5,0,356,0,967155,0,164024,0,276522,0,29,0,338415,0,0,0,0,0,7940,1,2394,0,473,1,951,0,736692,0,567406,0,0,0,0,1,2146,1,290,1,82,1,4826,0,967155,0,198266,0,71554,0,63384,1,199748,0,185317,0,0,0,248886,0,19467,1,12506,0,0,0,220340,1,3427,0,2222985,0,2195620,1,89,0,0,0,0,0,0,0,0,1,186,1,13,0,2,0,0,1,27075,0,2185988,0,1766365,0,68665,0,102817,0,6405,1,1732,0,35114,0,32844,0,11981,1,298,1,67,0,51796,0,0,0,2821,1,1095,0,14899,1,2789,0,86299,0,36998,0,0,0,36998,0,83732,1,46734,1,23542,0,83,0,82,0,1,1,19682,1,6040,1,6040,0,0,0,0,0,0,0,0,0,34,0,0,1,6006,0,0,0,0
2004,1,331115,6,0,186,0,1208338,0,191924,0,364677,0,3487,0,279862,0,0,0,0,0,23025,1,1622,0,0,0,18010,0,1154723,0,833892,0,0,0,0,0,18941,0,1311,0,415,0,-7963,0,1208338,0,257637,0,91515,0,89755,0,1973,0,130334,0,63952,0,573172,0,229287,0,25927,0,0,0,382459,1,64501,0,2425236,0,2399531,0,1017,1,24,0,5,0,0,0,0,0,0,0,11833,0,0,0,0,0,12826,0,2302117,0,1902575,0,42398,0,90111,0,8164,0,3610,0,18491,0,36863,0,13192,1,95,0,984,0,65490,0,0,0,3445,0,6835,0,24280,1,24,0,85558,0,123119,0,0,0,123095,0,148519,1,25424,0,108319,1,970,1,970,0,0,1,33062,1,11131,1,11131,0,0,0,728,0,0,0,0,0,57,0,39,1,10306,0,582,0,0
2004,1,331115,7,0,109,0,1696308,0,165674,0,460279,0,8498,0,452285,0,164,0,4209,0,54131,0,6082,0,0,0,65865,0,1062004,0,651731,0,0,0,0,0,21430,0,75480,0,21077,0,10013,0,1696308,0,300941,0,272050,0,125339,0,50472,0,364111,0,35388,0,548008,0,89638,0,179710,0,0,0,303242,0,24581,0,3600876,0,3535602,0,1974,0,200,0,187,0,96,0,0,0,3352,0,3234,0,62,0,0,0,56168,0,3422417,0,2762203,0,72196,0,132258,0,10445,0,6378,0,32936,0,50346,0,25180,0,191,0,5585,0,90790,0,0,0,7981,0,15594,0,40882,0,610,0,168842,0,178459,0,0,0,178259,0,206250,0,27991,0,127645,0,27284,0,27240,0,44,0,40320,0,14307,0,13667,0,639,0,13,0,0,0,0,0,0,0,344,0,13949,0,8642,0,0
2004,1,331115,8,0,58,0,1969677,0,95202,0,497912,0,9411,0,511778,0,772,0,1401,0,66006,0,3,0,0,0,118956,0,1369389,0,856334,0,3987,0,0,0,28075,0,66696,0,10935,0,86179,0,1969677,0,324340,0,295672,0,154068,0,39043,0,377466,0,106711,0,672377,0,101486,0,224253,0,0,0,366875,0,20238,0,3536102,0,3506869,0,1463,0,370,0,2101,0,126,0,0,0,1075,0,938,0,25,0,0,0,23136,0,3422930,0,2796402,0,62307,0,145825,0,14641,0,4556,0,27080,0,46040,0,33754,0,1181,0,5101,0,113603,0,0,0,2524,0,11262,0,38009,0,2777,0,117869,0,113172,0,0,0,112802,0,169458,0,56656,0,78478,0,21772,0,21752,0,20,0,54244,0,19708,0,18645,0,1063,0,0,0,0,0,0,0,0,0,0,0,19708,0,4643,0,0
2004,1,331115,9,0,40,0,2769875,0,189224,0,633156,0,20201,0,787260,0,0,0,341,0,124429,0,5845,0,0,0,176041,0,1691401,0,1020827,0,301,0,5,0,61697,0,45180,0,8464,0,104496,0,2769875,0,740226,0,238704,0,524287,0,12185,0,514174,0,2466388,0,-1726090,0,161362,0,1447586,0,1345,0,-3207334,0,129048,0,4686413,0,4542693,0,6756,0,486,0,1771,0,4399,0,0,0,59182,0,7565,0,140,0,0,0,63420,0,4343848,0,3577454,0,42393,0,154125,0,9650,0,8831,0,36861,0,63390,0,50035,0,3430,0,4990,0,131718,0,5,0,3253,0,15813,0,60185,0,1353,0,180360,0,342565,0,3253,0,345332,0,372857,0,27525,0,77750,0,107041,0,107000,0,42,0,186867,0,65933,0,64632,0,1301,0,1039,0,0,0,0,0,476,0,362,0,64057,0,30622,0,942
2004,1,331115,10,0,36,0,5790465,0,321641,0,1163448,0,32695,0,1862256,0,0,0,10431,0,200958,0,479,0,0,0,238520,0,3513917,0,1997690,0,5585,0,458,0,84779,0,295552,0,49399,0,173140,0,5790465,0,799699,0,398815,0,533053,0,131127,0,1395778,0,547546,0,1984448,0,523266,0,838150,0,0,0,668160,0,45129,0,10474639,0,10337771,0,35607,0,739,0,4094,0,3664,0,10846,0,21328,0,2449,0,1168,0,9037,0,47939,0,9544913,0,8034253,0,44183,0,342885,0,29347,0,14004,0,51822,0,120814,0,140843,0,1996,0,15461,0,198522,0,2208,0,18129,0,87588,0,116542,0,6667,0,319649,0,929726,0,5162,0,934149,0,964480,0,30331,0,256009,0,276841,0,276023,0,818,0,432357,0,158018,0,150615,0,6924,0,0,0,0,0,0,0,2910,0,5697,0,149412,0,93824,0,0
2004,1,331115,11,0,12,0,3958292,0,191339,0,866679,0,20671,0,1098262,0,0,0,0,0,350818,0,0,0,0,0,131800,0,3037908,0,2165470,0,18,0,18,0,59163,0,330372,0,19112,0,97205,0,3958292,0,658258,0,492226,0,420164,0,8025,0,598346,0,331419,0,1449854,0,1022268,0,2076848,0,0,0,-1593967,0,55294,0,7232491,0,7037602,0,23500,0,816,0,1009,0,1827,0,0,0,9106,0,12996,0,29,0,0,0,145607,0,6871064,0,5791202,0,23429,0,135209,0,66966,0,9664,0,44332,0,86204,0,101767,0,1712,0,12721,0,147749,0,78,0,2511,0,41459,0,110927,0,8196,0,286938,0,361428,0,0,0,360611,0,474025,0,113414,0,112120,0,121354,0,121334,0,20,0,240572,0,90180,0,84143,0,6037,0,0,0,0,0,0,0,97,0,0,0,90083,0,16225,0,0
2004,1,331115,12,0,21,0,23336033,0,1637906,0,4205693,0,259343,0,5069844,0,0,0,0,0,877316,0,37608,0,6568,0,2424833,0,13272659,0,6258094,0,59564,0,17586,0,329058,0,1254394,0,93223,0,788835,0,23336033,0,2604327,0,1015552,0,2009237,0,95545,0,6189564,0,2907195,0,8514613,0,1045361,0,5286610,0,10075,0,2415520,0,242953,0,32822636,0,31572772,0,100979,0,663,0,13702,0,240553,0,1870,0,11782,0,10559,0,3058,0,28403,0,838296,0,30134639,0,24740118,0,96865,0,1090258,0,147273,0,23568,0,179352,0,350553,0,546569,0,14670,0,80603,0,804965,0,45665,0,29330,0,208649,0,470897,0,73239,0,1232064,0,2687997,0,6840,0,2694174,0,2790348,0,96174,0,-15488,0,887119,0,883619,0,3500,0,1904310,0,677027,0,666514,0,10509,0,11353,0,0,0,0,0,6709,0,62922,0,596043,0,139273,0,10021
2004,1,331115,13,0,6,0,30646079,0,2192337,0,4792792,0,142184,0,5042415,0,70425,0,0,0,1853730,0,0,0,464,0,2400214,0,24837687,0,13805468,0,36259,0,6538,0,231407,0,241468,0,18876,0,2919946,0,30646079,0,3358799,0,65804,0,3141921,0,0,0,5537632,0,7627525,0,10914398,0,683991,0,7906957,0,23,0,2977670,0,654242,0,42687413,0,41732363,0,154193,0,1492,0,32193,0,55079,0,1683,0,307041,0,9140,0,587,0,1425,0,392216,0,39217199,0,31198742,0,191651,0,833914,0,739293,0,13319,0,200726,0,621672,0,793095,0,5880,0,46343,0,1602960,0,106045,0,4200,0,919421,0,602164,0,2836,0,1334936,0,3470214,0,5396,0,3474118,0,3513989,0,39870,0,0,0,1703516,0,1703055,0,461,0,1810473,0,735118,0,633666,0,101453,0,0,0,0,0,0,0,1655,0,0,0,733463,0,139304,0,0
2004,1,331315,1,0,1442,0,111236109,0,2387743,0,29712960,0,395138,0,6579077,0,6691,0,19220,0,3137917,0,45145,0,852,0,36726407,0,31465759,0,17097366,0,1458417,0,861736,0,530676,0,8325947,0,1185836,0,10379372,0,111236109,0,14974371,0,16094909,0,5995948,0,841216,0,17597099,0,11114715,0,44617852,0,3968959,0,35257285,0,5922,0,7703734,0,2318048,0,66794304,0,63450168,0,1080943,0,68881,0,92971,0,64766,0,30433,0,214648,0,266539,0,41735,0,209846,0,1273373,0,64805559,0,52007552,0,260333,0,2184361,0,314138,0,145447,0,500047,0,552912,0,1962212,0,10292,0,309743,0,1782177,0,201438,0,109804,0,224564,0,693368,0,315097,0,3232076,0,1988745,0,562641,0,2482505,0,3261387,0,778882,0,281503,0,723770,0,693109,0,30661,0,2124501,0,771345,0,741428,0,29904,0,515919,0,0,0,0,0,2511,0,22700,0,230215,0,1340920,0,59202
