YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2005,1,311800,8,0,24,0,914970,0,82810,0,176539,0,2893,0,98366,0,0,0,0,0,21766,1,15755,0,0,0,32715,0,1014179,0,629461,0,0,0,0,0,19363,0,126588,0,52149,0,11391,0,914970,0,131551,0,88682,0,93088,1,1954,0,258949,0,44951,0,295796,0,44486,0,189893,0,0,0,69624,1,8207,0,2325724,0,2283541,1,663,1,53,1,4046,0,0,0,0,1,28,1,636,1,511,0,0,0,36247,0,2244151,0,1372629,0,27589,0,271462,0,11189,0,3871,0,65469,0,48145,0,27066,1,3648,0,7572,0,55840,0,0,0,27881,0,30830,0,70509,1,1382,1,1320,0,217747,0,81573,0,0,0,81520,0,101946,1,20426,0,20762,1,20938,1,20580,1,357,1,46576,1,16294,1,15931,1,363,0,19,0,0,0,0,1,369,0,0,1,15906,1,1150,1,291
2005,1,311800,7,0,106,0,1556364,0,140532,0,295709,0,5050,0,164026,1,10001,1,1197,0,56837,1,36449,0,0,0,49421,0,1547780,0,851556,0,0,0,0,0,36308,0,47712,0,15663,0,42660,0,1556364,0,195620,0,101985,0,97916,1,61128,0,474163,0,30008,0,595544,0,28107,0,141922,0,0,0,429362,1,3848,0,3273087,0,3259252,0,1052,1,204,0,0,0,0,1,28,0,0,1,905,1,2,0,0,0,11644,0,3170566,0,2161739,0,82389,0,275189,0,10440,0,2740,0,65263,0,78247,0,29302,1,2129,0,4956,0,90189,0,0,0,21026,0,6892,0,66884,1,416,1,188,0,272577,0,102520,0,0,0,102316,0,138958,1,36642,0,88021,1,7163,1,7162,1,1,1,24746,1,8380,1,8323,1,57,0,0,0,0,0,0,1,202,0,0,1,8178,1,440,0,0
2005,1,311800,6,0,136,0,1107399,0,109300,0,176098,1,814,0,163100,0,0,1,519,0,21446,0,0,0,0,1,3629,0,1356039,0,796053,0,0,0,0,1,17970,1,3252,1,2515,1,55429,0,1107399,0,155940,1,106907,0,74772,1,176801,1,174300,1,6661,0,412018,0,59900,1,355460,0,0,0,1994,1,5335,0,2225803,0,2211078,1,1317,1,86,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,13275,0,2162360,0,1664549,0,29149,0,89857,0,5064,1,2086,0,21976,0,37294,0,16848,1,200,1,289,0,74921,0,0,0,3321,1,11261,0,59163,1,731,1,1068,0,144585,0,63443,0,0,0,63358,1,103403,1,40045,1,66935,0,0,0,0,0,0,1,23634,1,7988,1,7988,0,0,0,0,0,0,0,0,5,,0,0,1,7988,1,9997,0,0
2005,1,311800,5,0,320,0,664345,0,54630,0,68236,1,1947,0,40971,0,0,0,0,0,143514,1,744,0,0,1,80428,0,597783,0,359776,0,0,0,0,1,16695,1,26525,1,14273,1,10817,0,664345,0,51585,1,16027,0,18491,1,24875,0,210730,1,6390,0,336247,0,39431,1,14310,0,0,0,361884,1,79377,0,1035683,0,1015878,0,134,0,0,1,4748,0,0,0,0,0,150,1,82,0,1,0,0,1,14692,0,1026850,0,535510,0,48062,0,135783,0,18747,1,3909,0,35917,0,31426,0,11831,1,424,1,1309,0,23558,0,0,0,16830,1,3048,0,14105,0,7,1,392,0,145992,0,8834,0,0,0,8834,0,22891,1,14057,1,16830,1,2397,1,2396,0,1,1,3664,1,1036,1,1036,0,0,0,0,0,0,0,0,0,104,0,0,1,932,0,241,0,0
2005,1,311800,4,1,436,1,253992,1,117041,1,6853,0,0,1,12333,0,0,0,0,1,10967,0,31,0,0,1,6849,1,185521,1,108208,0,0,0,0,1,7404,1,24451,1,11209,1,1960,1,253992,1,24594,1,12774,1,10893,1,44523,1,93353,0,0,1,67855,1,117776,0,50,0,0,1,-43911,1,6060,1,330045,1,322834,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7148,1,332275,1,178754,1,9371,1,45128,1,6439,0,0,1,19155,1,9770,1,5269,0,0,1,1605,1,7977,0,0,1,1441,0,0,1,5709,0,0,0,14,1,41643,1,-2231,0,0,1,-2231,1,23108,1,25339,1,-2278,0,47,0,47,0,0,1,227,1,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,6209,0,0
2005,1,311800,3,0,2886,0,332087,0,54287,1,36457,0,0,0,37587,1,4070,0,0,1,5037,1,5051,0,0,0,0,0,670231,0,489737,0,0,0,0,1,140,1,11529,1,10613,1,8048,0,332087,1,36769,1,192116,0,21451,1,78080,1,61073,1,7128,0,-64531,0,58995,1,8899,0,0,0,-67607,1,64817,0,1674611,0,1656001,1,221,0,0,1,1337,0,0,0,0,0,0,0,0,0,0,0,0,1,17052,0,1657952,0,805604,1,110745,0,881814,0,53584,1,1552,0,103690,0,40163,0,7790,1,9,1,72,0,47114,0,0,1,15538,0,1,1,29968,0,0,1,7730,0,-447423,0,16659,0,0,0,16659,1,37800,1,21141,1,16882,1,19608,1,19608,0,0,1,1310,1,232,1,232,0,0,0,0,0,0,0,0,0,0,0,0,1,232,0,0,0,0
2005,1,311800,2,1,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175543,1,150888,1,5,1,25,1,5,0,0,0,0,1,406,1,23445,1,1,0,0,1,769,1,177563,1,85922,1,972,1,27248,1,2243,1,577,1,1892,1,4648,1,3765,1,216,1,1809,1,5536,0,0,1,3506,1,1137,1,10375,0,0,0,3,1,27713,1,-2020,0,0,1,-2045,1,4883,1,6928,0,0,1,1,0,0,1,1,1,4882,1,1660,1,1660,0,0,0,0,0,0,0,0,0,0,0,0,1,1660,1,15389,0,0
2005,1,311800,1,0,4261,0,151043453,0,6263048,0,6513013,0,193722,0,6592346,1,14071,1,1716,0,3536455,0,130863,0,487,0,44032673,0,35652501,0,18264144,0,0,0,0,0,772318,0,47046658,0,6835726,0,25780895,0,151043453,0,5402723,0,7370808,0,17972632,0,428513,0,24111335,0,32085736,0,63671707,0,4665515,0,25027079,0,3416,0,59279148,0,25303450,0,109427634,0,92729326,0,673372,0,44510,0,2012880,0,479461,1,-77534,0,1318910,0,527725,0,2405,0,8723926,0,2992654,0,92568291,0,48962434,0,582216,0,7802236,0,550082,0,55238,0,1221037,0,5683735,0,3261409,0,202846,0,451707,0,2687498,0,2,0,1813803,0,1812502,0,2637237,0,180791,0,94360,0,14569158,0,16859343,0,4658588,0,21473421,0,22020083,0,546662,0,326951,0,5211868,0,101594,0,5110274,0,16393466,0,5737709,0,5736193,1,1516,0,2461482,0,0,0,401,0,43469,0,72597,0,3159761,0,7078186,1,2247
2005,1,311900,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,2,,2,,0,0
2005,1,311900,12,0,11,0,274439620,0,4178846,0,165098216,0,60187,0,2668593,0,0,0,0,0,755235,0,0,0,0,0,84108617,0,12973621,0,6625031,0,0,0,0,0,304916,0,7177576,0,637706,0,4496926,0,274439620,0,174632301,0,1664549,0,4226420,0,602140,0,12792725,0,5585890,0,74935595,0,6268700,0,66031390,0,0,0,9833223,0,7197718,0,58186882,0,47324113,0,2071532,0,2444,0,115201,0,618461,0,26,0,2238,0,1131,0,45952,0,7530593,0,475190,0,48211972,0,35541869,0,93414,0,1953659,0,131655,0,14235,0,311025,0,447887,0,2955566,0,27972,0,194433,0,656928,0,0,0,1469434,0,316058,0,313252,0,81804,0,96568,0,3606212,0,9974910,0,581089,0,10553555,0,10587360,0,33805,0,0,0,6371569,0,55300,0,6316270,0,4215793,0,1476536,0,1475527,0,968,0,87159,0,0,0,0,0,6336,0,3996,0,1379045,0,1907957,0,0
2005,1,311900,11,0,9,0,3263428,0,133299,0,275836,0,7922,0,499579,0,0,0,25011,0,535763,0,7642,0,0,0,316959,0,1757459,0,853560,0,0,0,0,0,106351,0,467926,0,70826,0,69913,0,3263428,0,264565,0,179098,0,209397,0,0,0,1002708,0,186243,0,1421417,0,53021,0,364770,0,0,0,1004830,0,1204,0,3281901,0,3225575,0,17594,0,850,0,8536,0,3151,0,0,0,2041,0,708,0,4454,0,2094,0,16899,0,3170664,0,2131640,0,23699,0,229286,0,36433,0,1635,0,30468,0,47674,0,94310,0,892,0,14417,0,94981,0,0,0,90258,0,13893,0,59920,0,3620,0,2644,0,294894,0,111237,0,1,0,110387,0,169526,0,59139,0,9220,0,16635,0,11455,0,5181,0,127184,0,44235,0,44235,0,0,0,684,0,0,0,0,0,1918,0,894,0,40738,0,21756,0,0
2005,1,311900,10,0,27,0,4107733,0,264439,0,684227,0,16643,0,726942,0,139832,0,11677,0,219291,0,6455,0,0,0,264319,0,2639538,0,1543655,0,0,0,0,0,77823,0,651728,0,121195,0,102955,0,4107733,0,549377,0,216957,0,291915,0,10158,0,987173,0,238095,0,1814058,0,322010,0,489944,0,0,0,1117708,0,115604,0,7480472,0,7383470,0,11239,0,1670,0,834,0,8821,0,4,0,1258,0,845,0,639,0,3213,0,68477,0,7179389,0,5268489,0,69054,0,388822,0,47921,0,4497,0,67496,0,91362,0,92414,0,4090,0,41950,0,144142,0,0,0,247120,0,25382,0,80765,0,3339,0,11978,0,590568,0,301083,0,1592,0,301005,0,309349,0,8344,0,157374,0,11689,0,11322,0,367,0,138776,0,48383,0,48145,0,239,0,2036,0,0,0,0,0,758,0,26,0,45563,0,16126,0,0
2005,1,311900,9,0,35,0,2488453,0,134582,0,343011,0,10067,0,510664,0,0,0,25,0,123989,0,39659,0,0,0,94449,0,1527463,0,825255,0,468,0,0,0,48304,0,488614,0,64458,0,77005,0,2488453,0,314919,0,160488,0,246138,0,35456,0,480446,0,158686,0,1092320,0,470229,0,571347,0,2936,0,59154,0,11346,0,4008681,0,3892348,0,4935,0,338,0,8409,0,45767,0,63,0,986,0,707,0,242,0,125,0,54761,0,3880339,0,2604760,0,50863,0,333654,0,23497,0,4755,0,50178,0,59759,0,54341,0,3566,0,36009,0,96478,0,4,0,100534,0,20899,0,60625,0,3041,0,15465,0,361912,0,128341,0,0,0,128004,0,180695,0,52691,0,32690,0,5234,0,5079,0,155,0,142772,0,49255,0,49191,0,64,0,128,0,0,0,0,0,3524,0,694,0,44908,0,32745,0,0
2005,1,311900,8,0,72,0,2476449,0,161969,0,491325,0,11131,0,641476,0,11974,0,448,0,130153,0,21416,0,1966,0,189010,0,1345847,0,785049,0,0,0,0,0,33834,0,177141,0,42666,0,108735,0,2476449,0,465391,0,225883,0,206113,0,62034,0,378839,0,56208,0,1081981,0,269355,0,348137,0,0,0,503749,0,39260,0,4721987,0,4684295,0,2921,1,379,1,730,1,4159,1,38,1,4022,0,6980,1,189,1,2386,0,15888,0,4611167,0,3440402,0,74359,0,302076,0,17707,0,7057,0,63182,0,54148,0,42710,0,1753,0,13830,0,76784,0,0,0,103477,0,16025,0,64744,1,1096,1,11502,0,320315,0,110821,0,0,0,110441,0,203413,0,92972,0,110098,1,6686,1,6553,1,132,0,57779,0,19667,0,19667,0,0,1,825,0,0,0,0,1,349,1,794,0,17699,1,3691,0,0
2005,1,311900,7,0,150,0,2257653,0,156616,0,478675,0,11025,0,428122,1,58372,0,0,0,53176,1,6713,1,1149,0,98438,0,1835863,0,933826,0,0,0,0,0,37835,0,64360,0,38021,0,21209,0,2257653,0,348489,0,301990,0,238151,0,127387,0,362770,0,78862,0,800005,0,278416,0,125378,0,0,0,454174,1,57964,0,4236664,0,4203072,0,2493,1,828,1,2179,0,0,0,0,1,1556,1,378,5,,0,0,0,26158,0,4060664,0,3046230,0,84088,0,255799,0,20291,0,6095,0,45012,0,63465,0,37727,1,975,0,3204,0,97556,1,8776,0,60355,0,10667,0,49216,1,716,1,1292,0,269201,0,176000,0,0,0,175172,0,201519,0,26347,0,120644,1,14625,1,14625,5,,0,55380,0,19073,0,18873,1,129,0,18,0,1856,0,0,1,589,1,188,0,16423,1,10141,0,0
2005,1,311900,6,0,146,0,1078223,0,89617,0,217349,0,6543,0,185918,0,0,0,0,0,40473,1,9474,0,0,1,188639,0,828935,0,545041,0,0,0,0,0,21625,1,90233,1,47916,1,5461,0,1078223,0,156632,0,65210,0,91775,1,110012,0,193812,1,7849,0,452933,0,79932,0,180477,0,0,0,214117,1,21593,0,2278163,0,2237417,0,942,0,0,1,1609,1,679,1,68,0,0,1,73,0,0,0,0,0,37375,0,2200827,0,1579274,0,70727,0,169639,0,6669,0,3160,0,25947,0,39657,0,23128,1,4348,0,6572,0,38171,0,0,0,19574,0,12355,0,30772,1,485,1,14635,0,155715,0,77336,0,0,0,77336,0,131220,1,53884,1,60150,1,11931,1,11931,0,0,1,59139,1,20132,1,20075,1,57,0,0,0,0,0,0,1,1118,0,0,1,19014,1,4928,0,0
2005,1,311900,5,0,534,0,1025744,0,87955,0,239864,1,307,0,193714,0,0,0,0,0,60268,1,8628,0,0,1,5467,0,1277343,0,916059,0,0,0,0,1,17631,1,54653,1,14441,1,11027,0,1025744,0,180691,0,67674,0,34781,1,150817,0,249600,1,2567,0,339616,0,72554,1,8510,0,0,0,287294,1,28742,0,2657271,0,2644307,0,2165,1,114,1,458,0,0,0,0,0,0,0,0,0,0,0,0,0,10227,0,2581682,0,1861457,0,123412,0,203347,0,15686,1,1676,0,53904,0,46605,0,17414,1,886,1,2971,0,46005,0,0,0,21295,1,9158,1,13520,1,621,1,2201,0,161524,0,75589,0,0,0,75475,0,102926,1,27451,1,39775,1,4835,1,4835,0,0,0,41585,0,13028,0,13028,0,0,0,0,0,0,0,0,0,40,0,5,0,12983,1,770,0,0
2005,1,311900,4,1,603,1,465811,1,106563,1,16317,0,0,1,12999,0,0,0,0,1,533,1,1350,0,0,1,84036,1,490544,1,392602,0,0,0,0,1,139368,1,6562,1,1987,1,2127,1,465811,1,33401,0,0,1,16627,0,0,1,129183,0,0,1,286600,1,32866,0,0,0,0,1,253734,0,0,1,783536,1,783366,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,1,728032,1,407431,1,53390,1,81859,1,12863,0,0,1,32451,1,27084,1,19529,0,0,1,756,1,14971,0,0,1,6423,0,0,1,4656,0,0,0,0,1,66620,1,55503,0,0,1,55503,1,55503,0,0,1,55272,0,0,0,0,0,0,0,231,0,73,0,73,0,0,0,0,0,0,0,0,0,61,0,0,0,12,0,0,0,0
2005,1,311900,3,1,2013,1,17497,1,4529,1,27,0,0,1,952,0,0,0,0,1,300,1,37,0,0,0,72,1,37487,1,27349,0,0,0,0,0,0,1,1694,1,251,0,0,1,17497,1,175,0,1306,1,1465,1,16544,0,0,0,0,1,-1993,1,260558,1,13108,0,0,1,-275659,0,0,1,65276,1,49130,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,5,,1,66983,1,12335,1,2996,1,4751,1,827,0,0,1,7951,1,4257,1,3965,0,0,1,70,1,1084,0,0,1,1052,1,17,1,17,0,0,1,5700,1,21963,1,-1707,0,7288,1,5581,1,32423,1,26842,1,2738,0,0,0,0,0,0,0,22748,0,8141,0,7962,0,179,0,7686,0,0,0,0,0,0,0,0,0,455,0,16229,0,0
2005,1,311900,2,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29760,1,18879,1,2074,1,57,0,0,0,0,0,0,1,1385,0,3873,0,0,0,0,1,3491,1,36097,1,5818,1,626,1,4562,1,54,0,5,1,1044,1,504,1,17685,0,0,0,100,1,733,0,0,0,0,0,0,1,735,0,0,0,0,1,4231,1,-6337,0,0,1,-6394,1,9459,1,15853,1,5537,1,1800,1,1800,0,0,1,1224,1,345,1,345,0,0,0,0,0,0,0,0,0,0,0,0,1,345,0,0,0,0
2005,1,311900,1,0,3728,0,291620613,0,5318414,0,167844848,0,123825,0,5868957,1,210178,0,37161,0,1919182,0,101373,1,3115,0,85350007,0,24714101,0,13447428,0,468,0,0,0,787688,0,9180487,0,1039468,0,4895356,0,291620613,0,176945942,0,2883155,0,5562782,0,1114547,0,16577255,0,6314399,0,82222532,0,8107641,0,68133059,0,2936,0,13452326,0,7473431,0,87730592,0,76445974,0,2115942,0,6681,0,137956,0,681039,1,199,0,13486,0,14695,0,51476,0,7554511,0,708635,0,76727815,0,55899704,0,646627,0,3927454,0,313604,0,43115,0,688657,0,882402,0,3358790,0,44481,0,314311,0,1267831,1,8780,0,2119522,0,424453,0,678222,0,94723,0,161986,0,5853155,0,11002777,0,589970,0,11586066,0,11983395,0,397329,0,593498,0,6445004,0,122899,0,6322105,0,4862610,0,1698868,0,1697121,0,1635,0,98537,0,1856,0,0,0,14695,0,6596,0,1577184,0,2014343,0,0
2005,1,312,13,0,13,0,123829946,0,3484520,0,12214211,0,86225,0,5036239,0,0,0,0,0,4402933,0,0,0,0,0,48055190,0,40878192,0,21805247,0,3592,0,3017,0,1346581,0,28072146,0,4577464,0,6808295,0,123829946,0,6878227,0,3020078,0,6391781,0,4271647,0,40832231,0,21918016,0,40517965,0,5858373,0,25039443,0,0,0,46554934,0,36934786,0,79049132,0,64604222,0,1184659,0,5198,0,100701,0,1996282,0,-158,0,34383,0,18875,0,50701,0,9095790,0,1958479,0,63418334,0,29733015,0,335759,0,6588224,0,590295,0,40549,0,392062,0,5263585,0,3533072,0,203982,0,701424,0,2019610,0,8,0,4103063,0,982501,0,1050974,0,139731,0,58219,0,7682262,0,15630798,0,1387229,0,17012829,0,17012829,0,0,0,0,0,6812445,0,784948,0,6027497,0,10200384,0,3580472,0,3570134,0,10337,0,1225483,0,0,0,0,0,14324,0,1247,0,2339418,0,5884967,0,0
2005,1,312,12,0,16,0,33612379,0,3012475,0,1738383,0,39018,0,2580028,0,0,0,0,0,829172,0,8758,0,0,0,7562343,0,8528879,0,3992712,0,0,0,0,0,284179,0,13272259,0,1449613,0,1277247,0,33612379,0,1827822,0,388448,0,1389509,0,0,0,9094360,0,7244164,0,13668075,0,1389967,0,13450438,0,0,0,359009,0,1531339,0,27723674,0,26179128,0,302386,0,66027,0,14615,0,151400,0,15,0,101108,0,5949,0,248688,0,78356,0,576001,0,23506684,0,12589755,0,112703,0,1718919,0,157245,0,14447,0,260070,0,2763559,0,740277,0,28574,0,98999,0,549813,0,0,0,322053,0,101382,0,579144,0,83140,0,40134,0,3346469,0,4216990,0,15451,0,4166414,0,4183720,0,17306,0,351026,0,303725,0,38036,0,265689,0,3533081,0,1236830,0,1236478,0,4,0,18692,0,74689,0,0,0,2832,0,13018,0,1127599,0,582867,0,0
2005,1,312,11,0,13,0,7037020,0,440902,0,1143383,0,22790,0,1753814,0,0,0,0,0,530696,0,0,0,0,0,673752,0,3611086,0,2142515,0,0,0,0,0,233640,0,761586,0,57180,0,110646,0,7037020,0,502691,0,411841,0,894733,0,6788,0,1687744,0,315177,0,3218046,0,97630,0,476220,0,968,0,2759506,0,116278,0,6984788,0,6654142,0,43883,0,629,0,9339,0,5657,0,328,0,53580,0,14147,0,216,0,93878,0,108991,0,6374885,0,3716537,0,29163,0,553517,0,30183,0,2211,0,70053,0,770992,0,133392,0,8060,0,33567,0,209937,0,0,0,193583,0,47115,0,86465,0,3431,0,3098,0,483581,0,609903,0,382,0,609657,0,641076,0,31419,0,171974,0,130273,0,51127,0,79146,0,338829,0,118431,0,118431,0,0,0,3127,0,4659,0,0,0,559,0,1519,0,108567,0,3987,0,1020
2005,1,312,10,0,23,0,3494283,0,189333,0,424633,0,5626,0,640652,0,0,0,66273,0,68560,0,4460,0,0,0,376125,0,2417128,0,1515554,0,56069,0,22297,0,85684,0,641427,0,87566,0,154982,0,3494283,0,350650,0,262259,0,184234,0,158518,0,576122,0,170574,0,1791925,0,88184,0,396124,0,0,0,1339117,0,31500,0,4698323,0,4599289,0,4679,0,2188,0,2241,0,0,0,0,0,1065,0,1398,0,1349,0,11,0,86105,0,4455461,0,3095971,0,33072,0,401971,0,31573,0,4301,0,31415,0,103608,0,64151,0,1999,0,24160,0,143397,0,10964,0,76605,0,22324,0,102978,0,3725,0,2009,0,301237,0,242863,0,946,0,241620,0,268405,0,26784,0,111619,0,12650,0,11574,0,1076,0,135477,0,47111,0,47064,0,47,0,0,0,610,0,0,0,129,0,2100,0,44272,0,53333,0,0
2005,1,312,9,0,40,0,2874851,0,199769,0,461809,0,3984,0,494644,0,0,0,102907,0,100011,0,59100,0,17,0,207916,0,1725565,0,881136,0,0,0,0,0,109988,0,215796,0,42372,0,124821,0,2874851,0,200180,0,239802,0,160613,0,44374,0,642519,0,59515,0,1527847,0,269702,0,536119,0,0,0,767704,0,45678,0,3381405,0,3239693,0,7350,0,4429,0,1397,0,0,0,238,0,38904,0,7484,0,0,0,4223,0,77686,0,3187040,0,2077342,0,30795,0,246264,0,12282,0,2727,0,33528,0,171068,0,49901,0,507,0,10963,0,84395,0,3643,0,85481,0,15789,0,38037,0,1359,0,1020,0,321937,0,194365,0,0,0,189936,0,266208,0,76272,0,115011,0,30605,0,26382,0,4223,0,85503,0,29675,0,29534,0,142,0,237,0,0,0,0,0,15,0,27,0,29396,0,901,0,0
2005,1,312,8,0,68,0,2556108,0,230784,0,363227,0,8391,0,493401,0,0,0,37111,0,129834,0,8392,0,0,0,289939,0,1892508,0,1145382,0,0,0,0,0,86443,0,130342,0,43738,0,91637,0,2556108,0,281961,0,152485,0,196373,0,56038,0,434669,0,109010,0,1325572,0,132438,0,352819,0,0,0,859107,1,18793,0,3985157,0,3903926,0,6657,0,2132,1,462,1,2377,0,0,1,31584,0,5577,1,847,0,0,0,31594,0,3778510,0,2487800,0,62517,0,335316,0,23975,0,5670,0,43838,0,131749,0,39439,0,1430,0,8181,0,104188,0,916,0,66247,0,19646,0,51720,1,478,1,23492,0,371908,0,206647,0,0,0,204514,0,255382,0,50867,0,134926,1,19765,1,19172,1,593,0,85753,0,29475,0,29382,1,93,1,49,0,0,0,0,0,306,1,629,0,28491,1,23896,0,0
2005,1,312,7,0,131,0,2069220,0,149329,0,259983,0,2970,0,434534,1,1799,1,2343,0,79784,1,17559,0,0,0,169812,0,1850878,0,1120157,0,0,0,0,0,81577,0,44227,0,17770,0,118290,0,2069220,0,225799,0,138140,0,189997,0,135586,0,317807,0,35504,0,1026387,0,233663,0,386827,0,0,0,420771,1,14874,0,3218051,0,3069361,0,1688,1,365,1,3778,0,0,0,0,1,60066,0,14697,1,1708,0,0,0,66389,0,3045988,0,2048655,0,41190,0,247622,0,14522,0,5469,0,42438,0,148352,0,35827,1,790,0,3394,0,91759,0,0,0,59566,0,17007,0,44692,1,328,1,1002,0,243376,0,172063,0,0,0,171698,0,210814,0,39116,0,139818,1,7524,1,6328,1,1196,0,42371,0,14462,0,14455,1,6,0,0,0,0,0,0,0,0,0,0,0,14462,1,432,0,0
